DATE,POP SOFTWARE NAME,TV_SOFTWARE_NAME,LICENSE_REQUIRED,POP QTY,TV QTY,VARIANCE
20211129,,Ringcentral Meetings,LIC REQD,0,1,-1
20211129,SKETCH UP PROFESSIONAL 2019 SINGLE USER,SKETCH UP PROFESSIONAL 2019 SINGLE USER,LIC REQD,1,2,-1
20211129,SKETCHUP PRO 2018,SKETCHUP PRO 2018,LIC REQD,1,1,0
20211129,,SKYPE FOR BUSINESS,LIC REQD,0,6,-6
20211129,,SLACK,LIC REQD,0,21,-21
20211129,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,LIC REQD,1194,740,454
20211129,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,LIC REQD,2850,2999,-149
20211129,,SPLASHTOP,LIC REQD,0,10,-10
20211129,,SWApp School Desktop,LIC REQD,0,4,-4
20211129,,Screencast-o-matic,LIC REQD,0,1,-1
20211129,,SimplyScanning,LIC REQD,0,50,-50
20211129,,SmartSVN,LIC REQD,0,1,-1
20211129,,SnagIt,LIC REQD,0,3,-3
20211129,,SoftPro,LIC REQD,0,47,-47
20211129,,SolarWinds Take Control Viewer for N-central,LIC REQD,0,2,-2
20211129,,SonicWall SMA Connect Tunnel,LIC REQD,0,2,-2
20211129,,Sophos SSL VPN Client,LIC REQD,0,6,-6
20211129,,Spectrum,LIC REQD,0,1,-1
20211129,,Sublime,LIC REQD,0,26,-26
20211129,,SuperAntiSpyware,LIC REQD,0,3,-3
20211129,,Symantec enterprise vault,LIC REQD,0,1,-1
20211129,TEAMVIEWER MONITORING & ASSET MANAGEMENT,TEAMVIEWER MONITORING & ASSET MANAGEMENT,LIC REQD,3646,3742,-96
20211129,,TEXT ALOUD 4.0,LIC REQD,0,1,-1
20211129,,TEXTPAD,LIC REQD,0,6,-6
20211129,,TYPING MASTER PRO,LIC REQD,0,25,-25
20211129,,Tendyron 193D4 for Industrial and Commercial Bank of China,LIC REQD,0,2,-2
20211129,,Termius,LIC REQD,0,1,-1
20211129,,Typing Master,LIC REQD,0,1,-1
20211129,,Uipath,LIC REQD,0,3,-3
20211129,,Universal Document Converter,LIC REQD,0,1,-1
20211129,,VISUAL STUDIO ENTERPRISE 2019,LIC REQD,0,2,-2
20211129,,VISUAL STUDIO PROFESSIONAL 2019,LIC REQD,0,7,-7
20211129,,Vuescan,LIC REQD,0,1,-1
20211129,,Vysor,LIC REQD,0,1,-1
20211129,,WINRAR,LIC REQD,0,63,-63
20211129,,WPS OFFICE,LIC REQD,0,7,-7
20211129,,WatchGuard Mobile VPN,LIC REQD,0,8,-8
20211129,,WavePad Sound Editor,LIC REQD,0,1,-1
20211129,,WebSite-Watcher,LIC REQD,0,2,-2
20211129,,Wondershare Filmora,LIC REQD,0,5,-5
20211129,,Wondershare PDFelement,LIC REQD,0,4,-4
20211129,,ZEBRADESIGNER PROFESSIONAL 3,LIC REQD,0,1,-1
20211129,,ZKBioSecurity,LIC REQD,0,1,-1
20211129,,Zoiper,LIC REQD,0,3,-3
20211129,,iMovie,LIC REQD,0,9,-9
20211129,,iMyFone LockWiper,LIC REQD,0,1,-1
20211129,,iSeePassword Dr.Excel,LIC REQD,0,1,-1
20211129,ADOBE CAPTIVATE CLOUD,ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,6,5,1
20211129,,ADOBE CREATIVE CLOUD ALL APPS + ADOBE STOCK,SUBSCRIPTION,0,127,-127
20211129,,ADOBE CREATIVE CLOUD CC,SUBSCRIPTION,0,5,-5
20211129,,BASECAMP 3,SUBSCRIPTION,0,2,-2
20211129,,BUNDLED WITH ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,0,4,-4
20211129,,MS 365 BUSINESS STANDARD,SUBSCRIPTION,0,469,-469
20211129,,MS365 BUSINESS PREMIUM,SUBSCRIPTION,0,79,-79
20211129,3AK04AAE HP OS Field Upgrade to TP,,,50,0,50
20211129,ABLE2EXTRACT PDF CONVERTER 10,,,10,0,10
20211129,ADOBE ACROBAT DC FOR TEAMS,,,95,0,95
20211129,ADOBE ACROBAT PRO DC FOR TEAMS,,,12,0,12
20211129,ADOBE ACROBAT STANDARD 11,,,3,0,3
20211129,ADOBE ACROBAT STANDARD DC,,,6,0,6
20211129,ADOBE CREATIVE CLOUD ALL APPS,,,1,0,1
20211129,ANNUAL MAINTENANCE/SUPPORT FOR DLE ON LINUX 64 BIT,,,1,0,1
20211129,BREP – ANNUAL MAINTENANCE,,,1,0,1
20211129,CITRIX MAINTENANCE RENEWAL CERTIFICATE,,,1,0,1
20211129,CREATIVE CLOUD FOR TEAMS ALL APPS,,,8,0,8
20211129,CREATIVE CLOUD FOR TEAMS ALL APPS WITH ADOBE STOCK,,,11,0,11
20211129,IOS,,,1,0,1
20211129,JEONSOFT HRIS PAYROLL,,,1,0,1
20211129,JET PROFILER FOR MYSQL,,,1,0,1
20211129,M365 APPS FOR BUSINESS,,,22,0,22
20211129,M365 BUSINESS BASIC,,,19,0,19
20211129,M365 BUSINESS STANDARD,,,341,0,341
20211129,MAC OS,,,15,0,15
20211129,MICROSOFT LYNC SVR STD CAL 2013 SNGL MVL DVCCAL,,,168,0,168
20211129,MICROSOFT OFFICE HOME AND BUSINESS 2019 FOR MAC,,,2,0,2
20211129,MICROSOFT OFFICE MAC 2011 WPXO HOME AND BUSINESS,,,14,0,14
20211129,MICROSOFT OFFICE MAC 2016 WPXO HOME AND BUSINESS,,,5,0,5
20211129,MICROSOFT OUTLOOK 2016,,,7,0,7
20211129,MICROSOFT POWER BI PREMIUM,,,1,0,1
20211129,MICROSOFT PROJECT PRO 2016,,,2,0,2
20211129,MICROSOFT PROJECT STD 2013,,,1,0,1
20211129,MICROSOFT SKYPE FOR BUSINESS,,,21,0,21
20211129,MICROSOFT SKYPE FOR BUSINESS 2015,,,10,0,10
20211129,MICROSOFT SKYPE FOR BUSINESS 2019 ENT CAL,,,93,0,93
20211129,MICROSOFT SKYPE FOR BUSINESS 2019 STD CAL,,,93,0,93
20211129,MICROSOFT SQL CAL 2014 SNGL MVL DvcCAL,,,12,0,12
20211129,MICROSOFT SQL SERVER DEV 2014,,,4,0,4
20211129,MICROSOFT SQL SERVER STD 2012 SNGL OLP NL,,,1,0,1
20211129,MICROSOFT SQL SERVER STD 2014,,,5,0,5
20211129,MICROSOFT SQL SERVER STD 2014 SERVER SL,,,5,0,5
20211129,MICROSOFT SQL SERVER STD 2016 SVR SL,,,7,0,7
20211129,MICROSOFT SQL SERVER STD 2017 SVR SL,,,1,0,1
20211129,MICROSOFT SQL SERVER STD CORE 2014,,,2,0,2
20211129,MICROSOFT VISIO PRO 2016,,,2,0,2
20211129,MICROSOFT VISIO STD 2019,,,7,0,7
20211129,MICROSOFT VISUAL STUDIO PRO 2013 SNGL MVL,,,11,0,11
20211129,MICROSOFT VISUAL STUDIO PRO 2015,,,5,0,5
20211129,MICROSOFT VISUAL STUDIO PRO 2017,,,1,0,1
20211129,MICROSOFT VISUAL STUDIO PRO USER SL,,,1,0,1
20211129,MICROSOFT WINDOW SERVER CAL 2012 SNGL MVL USERCAL,,,18,0,18
20211129,MICROSOFT WINDOWS SERVER 2016 DEVICE CAL,,,752,0,752
20211129,MICROSOFT WINDOWS SERVER 2016 STD CORE 16 SL,,,4,0,4
20211129,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL,,,7,0,7
20211129,MICROSOFT WINDOWS SERVER 2016 STD CORE 2 SL     ,,,2,0,2
20211129,MICROSOFT WINDOWS SERVER 2019 STD CORE 16 SL,,,4,0,4
20211129,MICROSOFT WINDOWS SERVER CAL 2012 DEVICE CAL,,,157,0,157
20211129,MICROSOFT WINDOWS SERVER CAL 2019 DEVICE CAL,,,2971,0,2971
20211129,MICROSOFT WINDOWS SERVER STANDARD 2012,,,13,0,13
20211129,MICROSOFT WINDOWS SERVER STD 2012R2 SNGL MVL 2PROC,,,30,0,30
20211129,MS OFFICE FOR MAC 2019,,,2,0,2
20211129,MS PROJECT STD 2019 DEVICE SL,,,1,0,1
20211129,PHOTOSHOP FOR TEAMS,,,9,0,9
20211129,SMARTSHEET BUSINESS SUBSCRIPTION,,,2,0,2
20211129,TEAMVIEWER CORPORATE SUBSCRIPTION,,,1,0,1
20211129,VMWARE VCENTER SERVER,,,1,0,1
20211129,VMWARE VSPHERE,,,3,0,3
20211129,VMware vSphere,,,4,0,4
20211129,ZOOM BUSINESS LICENSE,,,20,0,20
20211129,ZOOM BUSINESS SUBSCRIPTION,,,3,0,3
20211213,,7-PDF SPLIT AND MERGE,LIC REQD,0,9,-9
20211213,,8X8 - VIRTUAL OFFICE,LIC REQD,0,9,-9
20211213,,8X8 VIDEO MEETINGS,LIC REQD,0,1,-1
20211213,,8X8 WORK,LIC REQD,0,6,-6
20211213,,ABBYY FINEREADER 12 PRO,LIC REQD,0,5,-5
20211213,,ABBYY FINEREADER 14,LIC REQD,0,1,-1
20211213,ACL DATA FULL (AN) - 1 LICENSE,ACL DATA FULL (AN) - 1 LICENSE,LIC REQD,8,1,7
20211213,,ADOBE ACROBAT,LIC REQD,0,6,-6
20211213,,ADOBE ACROBAT 2017,LIC REQD,0,2,-2
20211213,,ADOBE ACROBAT STANDARD XI,LIC REQD,0,12,-12
20211213,,ADOBE ANIMATE CC 2021,LIC REQD,0,1,-1
20211213,,ALPHACOM,LIC REQD,0,1,-1
20211213,,ALPHAMAX3,LIC REQD,0,5,-5
20211213,,ARCGIS DESKTOP,LIC REQD,0,16,-16
20211213,,ARTICULATE STORYLINE 3,LIC REQD,0,8,-8
20211213,,ASAP UTILITIES,LIC REQD,0,33,-33
20211213,,ASSISTIVE CONTROL (MAC),LIC REQD,0,10,-10
20211213,,AUTODESK 360,LIC REQD,0,2,-2
20211213,,AUTODESK AUTOCAD,LIC REQD,0,2,-2
20211213,AUTODESK AUTOCAD LT 2014,AUTODESK AUTOCAD LT 2014,LIC REQD,1,2,-1
20211213,,AUTODESK FUSION 360,LIC REQD,0,1,-1
20211213,,AUTOMATION ANYWHERE BOT AGENT,LIC REQD,0,3,-3
20211213,,AnyDesk,LIC REQD,0,8,-8
20211213,,BANDICAM,LIC REQD,0,1,-1
20211213,,BARTENDER 2 (MAC),LIC REQD,0,1,-1
20211213,,BETTERSNAPTOOL (MAC),LIC REQD,0,1,-1
20211213,,BLUEBEAM PDF REVU,LIC REQD,0,7,-7
20211213,,BRIA,LIC REQD,0,12,-12
20211213,,BULLZIP PDF PRINTER,LIC REQD,0,2,-2
20211213,,BYTEFENCE ANTI-MALWARE,LIC REQD,0,1,-1
20211213,,Bluebeam Revu CAD,LIC REQD,0,7,-7
20211213,,Budled with wondershare,LIC REQD,0,3,-3
20211213,,Bundled with shoretel phone,LIC REQD,0,1,-1
20211213,,CAMTASIA,LIC REQD,0,3,-3
20211213,,CCLEANER,LIC REQD,0,1,-1
20211213,,CDTCLIENT (PEARSON),LIC REQD,0,1,-1
20211213,,CHRONOTRON PRO,LIC REQD,0,91,-91
20211213,,CINEMA 4D,LIC REQD,0,2,-2
20211213,,CINEWARE,LIC REQD,0,2,-2
20211213,,CIS-Cerner,LIC REQD,0,4,-4
20211213,,CISCO ANYCONNECT SECURE MOBILITY CLIENT,LIC REQD,0,52,-52
20211213,,CISCO IP COMMUNICATOR,LIC REQD,0,3,-3
20211213,,CISCO JABBER,LIC REQD,0,3,-3
20211213,,COMMANDLINE,LIC REQD,0,2,-2
20211213,,COPS_1_0_32 (MAC),LIC REQD,0,3,-3
20211213,,COPYTRANS HEIC FOR WINDOWS,LIC REQD,0,1,-1
20211213,,CORELOCATIONAGENT,LIC REQD,0,10,-10
20211213,,CORESERVICESUIAGENT,LIC REQD,0,10,-10
20211213,,CRYSTAL REPORT,LIC REQD,0,22,-22
20211213,,CUTEPDF FORM FILLER 3.5,LIC REQD,0,1,-1
20211213,,CUTEPDF PROFESSIONAL 3.4,LIC REQD,0,24,-24
20211213,,CUTEPDF PROFESSIONAL 3.6,LIC REQD,0,1,-1
20211213,,DATABASE EVENTS,LIC REQD,0,10,-10
20211213,,DISCORD,LIC REQD,0,3,-3
20211213,,DISK DOCTOR,LIC REQD,0,1,-1
20211213,,DUO AUTHENTICATION FOR WINDOWS LOGON X64,LIC REQD,0,3,-3
20211213,,Devart Code Compare,LIC REQD,0,2,-2
20211213,,DiskGenius,LIC REQD,0,1,-1
20211213,,Driver Easy,LIC REQD,0,1,-1
20211213,,EDUSPEAK,LIC REQD,0,2,-2
20211213,,EDUSPEAKSINGLEUSER,LIC REQD,0,1,-1
20211213,,EVENT MANAGER (MAC STORE),LIC REQD,0,9,-9
20211213,,EaseUS Todo Backup Free,LIC REQD,0,41,-41
20211213,,FILEMERGE,LIC REQD,0,1,-1
20211213,,FONT BOOK by Apple,LIC REQD,0,10,-10
20211213,,FONTREGISTRYUIAGENT ,LIC REQD,0,10,-10
20211213,,FOXIT PHANTOMPDF,LIC REQD,0,8,-8
20211213,,FTR,LIC REQD,0,36,-36
20211213,,FoneLab for Android by aiseesoft,LIC REQD,0,1,-1
20211213,,G-Technology Format Wizard,LIC REQD,0,1,-1
20211213,,GOTO MEETING,LIC REQD,0,91,-91
20211213,,GitHub,LIC REQD,0,10,-10
20211213,,I.R.I.S. OCR,LIC REQD,0,1,-1
20211213,,IBOOSTUP,LIC REQD,0,10,-10
20211213,,ICECREAM EBOOK READER,LIC REQD,0,1,-1
20211213,,IDM,LIC REQD,0,1,-1
20211213,,IE Tab Helper,LIC REQD,0,1,-1
20211213,,INTELLIADMIN,LIC REQD,0,2,-2
20211213,,IcoMap,LIC REQD,0,16,-16
20211213,,Informatik Mapdraw,LIC REQD,0,20,-20
20211213,,InstallShield 2019 R3,LIC REQD,0,1,-1
20211213,,IrfanView,LIC REQD,0,1,-1
20211213,,JAVA (TM) 6,LIC REQD,0,102,-102
20211213,,JAVA (TM) SE DEVELOPMENT KIT,LIC REQD,0,9,-9
20211213,,JAVA (TM) SE RUNTIME ENVIRONMENT 6,LIC REQD,0,8,-8
20211213,,JAVA 10,LIC REQD,0,1,-1
20211213,,JAVA 7 UPDATE,LIC REQD,0,226,-226
20211213,,JAVA 8 UPDATE,LIC REQD,0,205,-205
20211213,,JAVA SE DEVELOPMENT KIT,LIC REQD,0,4,-4
20211213,,JAVA WEB START,LIC REQD,0,5,-5
20211213,,JENKINS,LIC REQD,0,1,-1
20211213,,Jar Launcher,LIC REQD,0,5,-5
20211213,,Jeonsoft Payroll Suite,LIC REQD,0,42,-42
20211213,,KASPERSKY VPN,LIC REQD,0,1,-1
20211213,,Kaspersky Password Manager,LIC REQD,0,1,-1
20211213,,KeyboardTest V3.2,LIC REQD,0,1,-1
20211213,,LAREDO CLIENT,LIC REQD,0,53,-53
20211213,,LARK ,LIC REQD,0,1,-1
20211213,,LOOM,LIC REQD,0,6,-6
20211213,,Loom,LIC REQD,0,1,-1
20211213,,MAMP Pro,LIC REQD,0,2,-2
20211213,,MAXON CINEMA 4D,LIC REQD,0,13,-13
20211213,,MAXVIEW,LIC REQD,0,2,-2
20211213,,MCAFEE SAFE CONNECT VPN,LIC REQD,0,8,-8
20211213,,MICROSOFT DYNAMICS NAV 2009 R2,LIC REQD,0,18,-18
20211213,,MICROSOFT DYNAMICS NAV 2018,LIC REQD,0,35,-35
20211213,,MICROSOFT EXCEL,LIC REQD,0,92,-92
20211213,MICROSOFT LYNC 2013,MICROSOFT LYNC 2013,LIC REQD,316,131,185
20211213,MICROSOFT OFFICE HOME AND BUSINESS 2013,MICROSOFT OFFICE HOME AND BUSINESS 2013,LIC REQD,410,269,141
20211213,MICROSOFT OFFICE HOME AND BUSINESS 2016,MICROSOFT OFFICE HOME AND BUSINESS 2016,LIC REQD,90,158,-68
20211213,MICROSOFT OFFICE HOME AND BUSINESS 2019,MICROSOFT OFFICE HOME AND BUSINESS 2019,LIC REQD,147,100,47
20211213,MICROSOFT OFFICE PROFESSIONAL 2013,MICROSOFT OFFICE PROFESSIONAL 2013,LIC REQD,1,2,-1
20211213,MICROSOFT OFFICE PROFESSIONAL PLUS 2013,MICROSOFT OFFICE PROFESSIONAL PLUS 2013,LIC REQD,28,50,-22
20211213,,MICROSOFT OFFICE PROFESSIONAL PLUS 2019,LIC REQD,0,30,-30
20211213,,MICROSOFT OFFICE STANDARD 2013,LIC REQD,0,1,-1
20211213,,MICROSOFT POWERPOINT,LIC REQD,0,112,-112
20211213,,MICROSOFT PROJECT,LIC REQD,0,1,-1
20211213,MICROSOFT PROJECT PRO 2013,MICROSOFT PROJECT PRO 2013,LIC REQD,3,1,2
20211213,MICROSOFT SKYPE FOR BUSINESS 2016,MICROSOFT SKYPE FOR BUSINESS 2016,LIC REQD,7,37,-30
20211213,MICROSOFT SKYPE FOR BUSINESS 2019,MICROSOFT SKYPE FOR BUSINESS 2019,LIC REQD,18,19,-1
20211213,,MICROSOFT SQL SERVER 2005,LIC REQD,0,1,-1
20211213,,MICROSOFT SQL SERVER 2008,LIC REQD,0,2,-2
20211213,,MICROSOFT SQL SERVER 2012,LIC REQD,0,90,-90
20211213,,MICROSOFT SQL SERVER 2014,LIC REQD,0,16,-16
20211213,,MICROSOFT SQL SERVER 2016,LIC REQD,0,12,-12
20211213,,MICROSOFT SQL SERVER 2017,LIC REQD,0,44,-44
20211213,,MICROSOFT SQL SERVER 2019,LIC REQD,0,7,-7
20211213,,MICROSOFT SSM STUDIO,LIC REQD,0,36,-36
20211213,,MICROSOFT VISIO,LIC REQD,0,2,-2
20211213,MICROSOFT VISIO PRO 2013,MICROSOFT VISIO PRO 2013,LIC REQD,6,1,5
20211213,MICROSOFT VISIO STD 2013,MICROSOFT VISIO STD 2013,LIC REQD,4,7,-3
20211213,MICROSOFT VISIO STD 2016,MICROSOFT VISIO STD 2016,LIC REQD,6,4,2
20211213,MICROSOFT WINDOWS 10 ENTERPRISE WITH SAP,MICROSOFT WINDOWS 10 ENTERPRISE WITH SAP,LIC REQD,11,3,8
20211213,MICROSOFT WINDOWS 10 HOME SINGLE LANGUAGE,MICROSOFT WINDOWS 10 HOME SINGLE LANGUAGE,LIC REQD,9,3,6
20211213,MICROSOFT WINDOWS 10 PRO,MICROSOFT WINDOWS 10 PRO,LIC REQD,3774,3691,83
20211213,MICROSOFT WINDOWS 8 PRO,MICROSOFT WINDOWS 8 PRO,LIC REQD,16,4,12
20211213,MICROSOFT WINDOWS 8.1 PRO,MICROSOFT WINDOWS 8.1 PRO,LIC REQD,470,18,452
20211213,,MICROSOFT WORD,LIC REQD,0,84,-84
20211213,,MITEL CONNECT,LIC REQD,0,5,-5
20211213,,MS ACCESS 2013 SNGL OLP NL,LIC REQD,0,4,-4
20211213,,MS VISUAL STUDIO TEST PROFESSIONAL 2017 SUBSCRIPTION,LIC REQD,0,2,-2
20211213,,Macro ToolsWorks,LIC REQD,0,11,-11
20211213,,MacroToolworks Free,LIC REQD,0,18,-18
20211213,,Microsoft Office 2007,LIC REQD,0,1,-1
20211213,,Movavi Video Editor Plus 2020,LIC REQD,0,1,-1
20211213,,Must have paid apple dev account,LIC REQD,0,3,-3
20211213,,NEXTUP-IVONA,LIC REQD,0,4,-4
20211213,,NODEWARE AGENT,LIC REQD,0,4,-4
20211213,,NUMI,LIC REQD,0,1,-1
20211213,,Net Deed Plotter,LIC REQD,0,60,-60
20211213,,Nitro Pro,LIC REQD,0,1,-1
20211213,,Npcap,LIC REQD,0,3,-3
20211213,,One time payment,LIC REQD,0,2,-2
20211213,,OutSystems Development Environment,LIC REQD,0,36,-36
20211213,,PARALLELS CLIENT,LIC REQD,0,4,-4
20211213,,PDF ARCHITECT,LIC REQD,0,18,-18
20211213,,PDF Popup,LIC REQD,0,3,-3
20211213,,PDF Popup Magic,LIC REQD,0,13,-13
20211213,,PDF-XChange Editor,LIC REQD,0,6,-6
20211213,,PDFILL PDF EDITOR PROFESSIONAL,LIC REQD,0,15,-15
20211213,,PDFsam Enhanced,LIC REQD,0,2,-2
20211213,,Paint.NET,LIC REQD,0,1,-1
20211213,,Paperless Scheduling System,LIC REQD,0,1,-1
20211213,,Paragon Software (Microsoft NTFS for Mac by Paragon Software),LIC REQD,0,3,-3
20211213,,Perfect Keyboard Professional,LIC REQD,0,1,-1
20211213,,Photo Booth Software by dslrBooth,LIC REQD,0,10,-10
20211213,,PingPlotter,LIC REQD,0,1,-1
20211213,,Postman,LIC REQD,0,29,-29
20211213,,PowerISO,LIC REQD,0,1,-1
20211213,,Quickbooks,LIC REQD,0,5,-5
20211213,,Quip,LIC REQD,0,1,-1
20211213,,Remote Desktop Connection Manager,LIC REQD,0,7,-7
20211213,,Rescue Time,LIC REQD,0,1,-1
20211213,,Ringcentral Meetings,LIC REQD,0,1,-1
20211213,SKETCH UP PROFESSIONAL 2019 SINGLE USER,SKETCH UP PROFESSIONAL 2019 SINGLE USER,LIC REQD,1,2,-1
20211213,SKETCHUP PRO 2018,SKETCHUP PRO 2018,LIC REQD,1,1,0
20211213,,SKYPE FOR BUSINESS,LIC REQD,0,6,-6
20211213,,SLACK,LIC REQD,0,22,-22
20211213,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,SOPHOS CTRAL INTCP CENTRAL INTERCEPT X ADVANCED - CIXA,LIC REQD,1194,806,388
20211213,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,SOPHOS ENDPOINT PROTECTION & EXPLOIT PREVENTION,LIC REQD,2850,2946,-96
20211213,,SPLASHTOP,LIC REQD,0,10,-10
20211213,,SWApp School Desktop,LIC REQD,0,4,-4
20211213,,SimplyScanning,LIC REQD,0,50,-50
20211213,,SmartSVN,LIC REQD,0,1,-1
20211213,,SnagIt,LIC REQD,0,3,-3
20211213,,SoftPro,LIC REQD,0,47,-47
20211213,,SolarWinds Take Control Viewer for N-central,LIC REQD,0,2,-2
20211213,,SonicWall SMA Connect Tunnel,LIC REQD,0,2,-2
20211213,,Sophos SSL VPN Client,LIC REQD,0,6,-6
20211213,,Spectrum,LIC REQD,0,1,-1
20211213,,Sublime,LIC REQD,0,26,-26
20211213,,SuperAntiSpyware,LIC REQD,0,3,-3
20211213,,Symantec enterprise vault,LIC REQD,0,1,-1
20211213,TEAMVIEWER MONITORING & ASSET MANAGEMENT,TEAMVIEWER MONITORING & ASSET MANAGEMENT,LIC REQD,3646,3762,-116
20211213,,TEXT ALOUD 4.0,LIC REQD,0,1,-1
20211213,,TEXTPAD,LIC REQD,0,6,-6
20211213,,TYPING MASTER PRO,LIC REQD,0,25,-25
20211213,,Telerik Fiddler,LIC REQD,0,1,-1
20211213,,Tendyron 193D4 for Industrial and Commercial Bank of China,LIC REQD,0,2,-2
20211213,,Termius,LIC REQD,0,1,-1
20211213,,Typing Master,LIC REQD,0,1,-1
20211213,,Uipath,LIC REQD,0,3,-3
20211213,,Universal Document Converter,LIC REQD,0,1,-1
20211213,,VISUAL STUDIO ENTERPRISE 2019,LIC REQD,0,2,-2
20211213,,VISUAL STUDIO PROFESSIONAL 2019,LIC REQD,0,7,-7
20211213,,Vuescan,LIC REQD,0,1,-1
20211213,,Vysor,LIC REQD,0,1,-1
20211213,,WINRAR,LIC REQD,0,63,-63
20211213,,WPS OFFICE,LIC REQD,0,6,-6
20211213,,WatchGuard Mobile VPN,LIC REQD,0,7,-7
20211213,,WavePad Sound Editor,LIC REQD,0,2,-2
20211213,,WebSite-Watcher,LIC REQD,0,1,-1
20211213,,Wondershare Filmora,LIC REQD,0,5,-5
20211213,,Wondershare PDFelement,LIC REQD,0,4,-4
20211213,,ZEBRADESIGNER PROFESSIONAL 3,LIC REQD,0,1,-1
20211213,,ZKBioSecurity,LIC REQD,0,1,-1
20211213,,Zoiper,LIC REQD,0,3,-3
20211213,,iMovie,LIC REQD,0,9,-9
20211213,,iMyFone LockWiper,LIC REQD,0,1,-1
20211213,,iSeePassword Dr.Excel,LIC REQD,0,1,-1
20211213,,MICROSOFT LYNC AND CAL 2010,LIC REQD (OBSOLETE),0,90,-90
20211213,,MICROSOFT OFFICE HOME AND BUSINESS 2010,LIC REQD (OBSOLETE),0,175,-175
20211213,,MICROSOFT PROJECT STD 2010,LIC REQD (OBSOLETE),0,2,-2
20211213,,MICROSOFT VISIO PREMIUM 2010,LIC REQD (OBSOLETE),0,5,-5
20211213,,MICROSOFT VISIO STD 2010,LIC REQD (OBSOLETE),0,3,-3
20211213,,ADOBE ACROBAT PROFESSIONAL DC,SUBSCRIPTION,0,526,-526
20211213,ADOBE CAPTIVATE CLOUD,ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,6,5,1
20211213,,ADOBE CREATIVE CLOUD ALL APPS + ADOBE STOCK,SUBSCRIPTION,0,135,-135
20211213,,ADOBE CREATIVE CLOUD CC,SUBSCRIPTION,0,5,-5
20211213,,BASECAMP 3,SUBSCRIPTION,0,2,-2
20211213,,BUNDLED WITH ADOBE CAPTIVATE CLOUD,SUBSCRIPTION,0,4,-4
20211213,,MS 365 BUSINESS STANDARD,SUBSCRIPTION,0,485,-485
20211213,,MS365 BUSINESS PREMIUM,SUBSCRIPTION,0,85,-85
20211213,3AK04AAE HP OS Field Upgrade to TP,,,50,0,50
20211213,ABLE2EXTRACT PDF CONVERTER 10,,,10,0,10
20211213,ADOBE ACROBAT DC FOR TEAMS,,,95,0,95
20211213,ADOBE ACROBAT PRO DC FOR TEAMS,,,12,0,12
20211213,ADOBE ACROBAT STANDARD 11,,,3,0,3
20211213,ADOBE ACROBAT STANDARD DC,,,6,0,6
20211213,ADOBE CREATIVE CLOUD ALL APPS,,,1,0,1
20211213,ANNUAL MAINTENANCE/SUPPORT FOR DLE ON LINUX 64 BIT,,,1,0,1
20211213,BREP – ANNUAL MAINTENANCE,,,1,0,1
20211213,CITRIX MAINTENANCE RENEWAL CERTIFICATE,,,1,0,1
20211213,CREATIVE CLOUD FOR TEAMS ALL APPS,,,8,0,8
20211213,CREATIVE CLOUD FOR TEAMS ALL APPS WITH ADOBE STOCK,,,11,0,11
20211213,IOS,,,1,0,1
20211213,JEONSOFT HRIS PAYROLL,,,1,0,1
20211213,JET PROFILER FOR MYSQL,,,1,0,1
20211213,M365 APPS FOR BUSINESS,,,22,0,22
20211213,M365 BUSINESS BASIC,,,19,0,19
20211213,M365 BUSINESS STANDARD,,,341,0,341
20211213,MAC OS,,,15,0,15
20211213,MICROSOFT LYNC SVR STD CAL 2013 SNGL MVL DVCCAL,,,168,0,168
20211213,MICROSOFT OFFICE HOME AND BUSINESS 2019 FOR MAC,,,2,0,2
20211213,MICROSOFT OFFICE MAC 2011 WPXO HOME AND BUSINESS,,,14,0,14
20211213,MICROSOFT OFFICE MAC 2016 WPXO HOME AND BUSINESS,,,5,0,5
20211213,MICROSOFT OUTLOOK 2016,,,7,0,7
20211213,MICROSOFT POWER BI PREMIUM,,,1,0,1
20211213,MICROSOFT PROJECT PRO 2016,,,2,0,2
20211213,MICROSOFT PROJECT STD 2013,,,1,0,1
20211213,MICROSOFT SKYPE FOR BUSINESS,,,21,0,21
20211213,MICROSOFT SKYPE FOR BUSINESS 2015,,,10,0,10
20211213,MICROSOFT SKYPE FOR BUSINESS 2019 ENT CAL,,,93,0,93
20211213,MICROSOFT SKYPE FOR BUSINESS 2019 STD CAL,,,93,0,93
20211213,MICROSOFT SQL CAL 2014 SNGL MVL DvcCAL,,,12,0,12
20211213,MICROSOFT SQL SERVER DEV 2014,,,4,0,4
20211213,MICROSOFT SQL SERVER STD 2012 SNGL OLP NL,,,1,0,1
20211213,MICROSOFT SQL SERVER STD 2014,,,5,0,5
20211213,MICROSOFT SQL SERVER STD 2014 SERVER SL,,,5,0,5
